1.00693	536
1.01851	1072
1.03438	1608
1.05026	2144
1.06141	2680
1.07085	3216
1.08029	3752
1.08973	4288
1.09917	4824
1.10861	5360
1.11805	5896
1.12749	6432
1.13693	6968
1.14637	7504
1.15581	8040
1.16525	8576
1.17469	9112
1.18413	9648
1.20307	4288
1.29269	4355
1.30213	4420
1.31157	4484
1.32101	4548
1.33045	4611
1.33989	4673
1.34933	4734
1.35877	4794
1.36821	4853
1.37765	4912
1.38709	4970
1.39653	5027
1.40597	5084
1.41541	5140
1.42485	5195
1.43429	5250
1.44373	5304
1.45317	5358
1.46261	5411
1.47205	5464
1.48149	5516
1.49093	5568
1.50987	2144
1.58061	2278
1.59005	2404
1.59949	2523
1.60893	2636
1.61837	2744
1.62781	2848
1.63725	2948
1.64669	3045
1.65613	3139
1.66557	3230
1.67501	3318
1.68445	3404
1.69389	3488
1.70333	3570
1.71277	3650
1.72221	3728
1.73165	3805
1.74109	3880
1.75053	3954
1.75997	4026
1.76941	4097
1.77885	4167
1.78829	4235
1.79773	4302
1.80717	4368
1.81661	4433
1.82605	4497
1.83549	4560
1.84493	4623
1.85437	4685
1.86381	4746
1.87325	4806
1.88269	4865
1.89213	4924
1.90157	4982
1.91101	5039
1.92045	5096
1.92989	5152
1.93933	5207
1.94877	5262
1.95821	5316
1.96765	5370
1.97709	5423
1.98653	5475
1.99597	5527
2.00541	5578
2.01485	5629
2.02429	5680
2.03373	5730
2.04317	5780
2.05261	5829
2.06205	5878
2.07149	5926
2.08093	5974
2.09037	6022
2.09981	6069
2.10925	6116
2.11869	6162
2.12813	6208
2.13757	6254
2.14701	6299
2.15645	6344
2.16589	6389
2.17533	6433
2.18477	6477
2.19421	6521
2.20365	6565
2.21309	6608
2.22253	6651
2.23197	6694
2.24141	6736
2.25085	6778
2.26029	6820
2.26973	6862
2.27917	6903
2.28861	6944
2.29805	6985
2.30749	7026
2.31693	7066
2.32637	7106
2.33581	7146
2.34525	7186
2.35469	7225
2.36413	7264
2.37357	7303
2.38301	7342
2.39245	7381
2.40189	7419
2.41133	7457
2.42077	7495
2.43021	7533
2.43965	7571
2.44909	7608
2.45853	7645
2.46797	7682
2.47741	7719
2.48685	7756
2.49629	7793
2.50573	7829
2.51517	7865
2.52461	7901
2.53405	7937
2.54349	7973
2.55293	8009
2.56237	8044
2.57181	8079
2.58125	8114
2.59069	8149
2.60013	8184
2.60957	8219
2.61901	8253
2.62845	8287
2.63789	8321
2.64733	8355
2.65677	8389
2.66621	8423
2.67565	8457
2.68509	8490
2.69453	8523
2.70397	8556
2.71341	8589
2.72285	8622
2.73229	8655
2.74173	8688
2.75117	8721
2.76061	8753
2.77005	8785
2.79378	3752
2.88339	1340
2.92758	1554
2.94346	1738
2.95933	1903
2.97048	2053
2.98163	2192
2.99278	2323
3.00222	2446
3.01166	2563
3.0211	2675
3.03054	2782
3.03998	2885
3.04942	2984
3.05886	3080
3.0683	3173
3.07774	3263
3.08718	3351
3.09662	3436
3.10606	3519
3.1155	3600
3.12494	3679
3.13438	3757
3.14382	3833
3.15326	3907
3.1627	3980
3.17214	4052
3.18158	4122
3.19102	4191
3.20046	4259
3.2099	4326
3.21934	4392
3.22878	4457
3.23822	4521
3.24766	4584
3.2571	4646
3.26654	4707
3.27598	4768
3.28542	4828
3.29486	4887
3.3043	4945
3.31374	5003
3.32318	5060
3.33262	5116
3.34206	5172
3.3515	5227
3.36094	5281
3.37038	5335
3.37982	5388
3.38926	5441
3.3987	5493
3.40814	5545
3.41758	5596
3.42702	5647
3.43646	5697
3.4459	5747
3.45534	5796
3.46478	5845
3.47422	5894
3.48366	5942
3.4931	5990
3.50254	6037
3.51198	6084
3.52142	6131
3.53086	6177
3.5403	6223
3.54974	6269
3.55918	6314
3.56862	6359
3.57806	6404
3.5875	6448
3.59694	6492
3.60638	6536
3.61582	6579
3.62526	6622
3.6347	6665
3.64414	6708
3.65358	6750
3.66302	6792
3.67246	6834
3.6819	6876
3.69134	6917
3.70078	6958
3.71022	6999
3.71966	7040
3.7291	7080
3.73854	7120
