1.00619	536
1.0133	1072
1.02128	1608
1.02925	2144
1.03628	2680
1.03817	3216
1.04426	3752
1.04614	4288
1.04803	4824
1.05223	5360
1.05412	5896
1.05601	6432
1.05789	6968
1.05978	7504
1.06167	8040
1.06356	8576
1.06545	9112
1.06733	9648
1.07112	4288
1.08905	4355
1.09093	4420
1.09282	4484
1.09471	4548
1.09702	4611
1.09891	4673
1.1008	4734
1.10268	4794
1.105	4853
1.10688	4912
1.10877	4970
1.11066	5027
1.11297	5084
1.11486	5140
1.11675	5195
1.11863	5250
1.12052	5304
1.12241	5358
1.1243	5411
1.12619	5464
1.12807	5516
1.12996	5568
1.13375	2144
1.15633	2278
1.16148	2404
1.16431	2523
1.16945	2636
1.17228	2744
1.17742	2848
1.18026	2948
1.18445	3045
1.18729	3139
1.19148	3230
1.19432	3318
1.19852	3404
1.2004	3488
1.20229	3570
1.20649	3650
1.20838	3728
1.21027	3805
1.21446	3880
1.21635	3954
1.21824	4026
1.22149	4097
1.22338	4167
1.22527	4235
1.22852	4302
1.23041	4368
1.2323	4433
1.23556	4497
1.23744	4560
1.23933	4623
1.24122	4685
1.24353	4746
1.24542	4806
1.24731	4865
1.24919	4924
1.2515	4982
1.25339	5039
1.25528	5096
1.25717	5152
1.25906	5207
1.26094	5262
1.26283	5316
1.26472	5370
1.26661	5423
1.2685	5475
1.27038	5527
1.27227	5578
1.27416	5629
1.27605	5680
1.27794	5730
1.27982	5780
1.28171	5829
1.2836	5878
1.28549	5926
1.28738	5974
1.28926	6022
1.29115	6069
1.29304	6116
1.29493	6162
1.29682	6208
1.2987	6254
1.30059	6299
1.30248	6344
1.30437	6389
1.30626	6433
1.30814	6477
1.31003	6521
1.31192	6565
1.31381	6608
1.3157	6651
1.31758	6694
1.31947	6736
1.32136	6778
1.32325	6820
1.32514	6862
1.32702	6903
1.32891	6944
1.3308	6985
1.33269	7026
1.33458	7066
1.33646	7106
1.33835	7146
1.34024	7186
1.34213	7225
1.34402	7264
1.3459	7303
1.34779	7342
1.34968	7381
1.35157	7419
1.35346	7457
1.35534	7495
1.35723	7533
1.35912	7571
1.36101	7608
1.3629	7645
1.36478	7682
1.36667	7719
1.36856	7756
1.37045	7793
1.37234	7829
1.37422	7865
1.37611	7901
1.378	7937
1.37989	7973
1.38178	8009
1.38366	8044
1.38555	8079
1.38744	8114
1.38933	8149
1.39122	8184
1.3931	8219
1.39499	8253
1.39688	8287
1.39877	8321
1.40066	8355
1.40254	8389
1.40443	8423
1.40632	8457
1.40821	8490
1.4101	8523
1.41198	8556
1.41387	8589
1.41576	8622
1.41765	8655
1.41954	8688
1.42142	8721
1.42331	8753
1.4252	8785
1.42995	3752
1.44832	1340
1.46239	1554
1.47036	1738
1.47834	1903
